op,room_base,room_raw,stage,round,seq_in_room,sender,receiver,is_broadcast,bytes,participants_k
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,2,5,1,3,0,5739,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,2,6,2,1,0,5760,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,3,7,2,3,0,5737,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,3,8,3,1,0,5690,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,3,9,3,2,0,5730,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,4,10,1,2,1,1264,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,4,10,1,3,1,1264,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,4,11,3,1,1,1264,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,4,11,3,2,1,1264,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,4,12,2,1,1,1265,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,4,12,2,3,1,1265,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,5,13,3,1,1,332,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,5,13,3,2,1,332,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,5,14,1,2,1,328,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,5,14,1,3,1,328,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,5,15,2,1,1,332,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,5,15,2,3,1,332,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,6,16,1,2,1,12990,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,6,16,1,3,1,12990,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,6,17,3,1,1,12932,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,6,17,3,2,1,12932,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,6,18,2,1,1,12885,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,6,18,2,3,1,12885,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,7,19,2,1,1,805,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,7,19,2,3,1,805,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,7,20,3,1,1,804,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,7,20,3,2,1,804,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,7,21,1,2,1,803,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-offline,offline,7,21,1,3,1,803,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-online,online,1,1,3,1,1,179,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-online,online,1,1,3,2,1,179,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-online,online,3,2,1,2,1,181,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-online,online,3,2,1,3,1,181,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-online,online,5,3,2,1,1,180,3
sign,signing_room_1768580886443-30117-2-1012319567,signing_room_1768580886443-30117-2-1012319567-online,online,5,3,2,3,1,180,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,1,1,1,2,1,16321,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,1,1,1,3,1,16321,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,1,2,3,1,1,16367,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,1,2,3,2,1,16367,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,1,3,2,1,1,16309,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,1,3,2,3,1,16309,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,2,4,1,2,0,5731,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,2,5,3,1,0,5729,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,2,6,3,2,0,5761,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,3,7,1,3,0,5742,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,3,8,2,1,0,5748,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,3,9,2,3,0,5768,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,4,10,3,1,1,1253,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,4,10,3,2,1,1253,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,4,11,2,1,1,1259,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,4,11,2,3,1,1259,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,4,12,1,2,1,1271,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,4,12,1,3,1,1271,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,5,13,3,1,1,334,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,5,13,3,2,1,334,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,5,14,2,1,1,341,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,5,14,2,3,1,341,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,5,15,1,2,1,342,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,5,15,1,3,1,342,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,6,16,3,1,1,12887,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,6,16,3,2,1,12887,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,6,17,1,2,1,12911,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,6,17,1,3,1,12911,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,6,18,2,1,1,12884,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,6,18,2,3,1,12884,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,7,19,3,1,1,806,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,7,19,3,2,1,806,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,7,20,2,1,1,796,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,7,20,2,3,1,796,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,7,21,1,2,1,802,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-offline,offline,7,21,1,3,1,802,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-online,online,1,1,1,2,1,184,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-online,online,1,1,1,3,1,184,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-online,online,3,2,3,1,1,181,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-online,online,3,2,3,2,1,181,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-online,online,5,3,2,1,1,181,3
sign,signing_room_1768580887054-30117-3-307385940,signing_room_1768580887054-30117-3-307385940-online,online,5,3,2,3,1,181,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,1,1,2,1,1,16414,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,1,1,2,3,1,16414,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,1,2,3,1,1,16341,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,1,2,3,2,1,16341,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,1,3,1,2,1,16336,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,1,3,1,3,1,16336,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,2,4,1,2,0,5752,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,2,5,1,3,0,5752,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,2,6,2,1,0,5796,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,3,7,2,3,0,5744,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,3,8,3,1,0,5721,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,3,9,3,2,0,5762,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,4,10,1,2,1,1262,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,4,10,1,3,1,1262,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,4,11,2,1,1,1255,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,4,11,2,3,1,1255,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,4,12,3,1,1,1275,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,4,12,3,2,1,1275,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,5,13,1,2,1,339,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,5,13,1,3,1,339,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,5,14,2,1,1,334,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,5,14,2,3,1,334,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,5,15,3,1,1,334,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,5,15,3,2,1,334,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,6,16,1,2,1,12901,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,6,16,1,3,1,12901,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,6,17,3,1,1,12927,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,6,17,3,2,1,12927,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,6,18,2,1,1,12955,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,6,18,2,3,1,12955,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,7,19,3,1,1,798,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,7,19,3,2,1,798,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,7,20,2,1,1,807,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,7,20,2,3,1,807,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,7,21,1,2,1,790,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-offline,offline,7,21,1,3,1,790,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-online,online,1,1,1,2,1,182,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-online,online,1,1,1,3,1,182,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-online,online,3,2,3,1,1,185,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-online,online,3,2,3,2,1,185,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-online,online,5,3,2,1,1,185,3
sign,signing_room_1768580887658-30117-4-468219291,signing_room_1768580887658-30117-4-468219291-online,online,5,3,2,3,1,185,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,1,1,2,1,1,16274,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,1,1,2,3,1,16274,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,1,2,3,1,1,16264,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,1,2,3,2,1,16264,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,1,3,1,2,1,16377,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,1,3,1,3,1,16377,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,2,4,1,2,0,5751,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,2,5,1,3,0,5755,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,2,6,3,1,0,5767,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,3,7,3,2,0,5720,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,3,8,2,1,0,5774,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,3,9,2,3,0,5757,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,4,10,1,2,1,1244,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,4,10,1,3,1,1244,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,4,11,3,1,1,1252,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,4,11,3,2,1,1252,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,4,12,2,1,1,1265,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,4,12,2,3,1,1265,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,5,13,3,1,1,332,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,5,13,3,2,1,332,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,5,14,1,2,1,332,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,5,14,1,3,1,332,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,5,15,2,1,1,335,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,5,15,2,3,1,335,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,6,16,1,2,1,12910,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,6,16,1,3,1,12910,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,6,17,3,1,1,12918,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,6,17,3,2,1,12918,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,6,18,2,1,1,12931,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,6,18,2,3,1,12931,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,7,19,3,1,1,808,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,7,19,3,2,1,808,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,7,20,2,1,1,805,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,7,20,2,3,1,805,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,7,21,1,2,1,794,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-offline,offline,7,21,1,3,1,794,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-online,online,1,1,1,2,1,185,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-online,online,1,1,1,3,1,185,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-online,online,3,2,3,1,1,181,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-online,online,3,2,3,2,1,181,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-online,online,5,3,2,1,1,181,3
sign,signing_room_1768580888278-30117-5-379927404,signing_room_1768580888278-30117-5-379927404-online,online,5,3,2,3,1,181,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,1,1,3,1,1,16301,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,1,1,3,2,1,16301,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,1,2,2,1,1,16297,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,1,2,2,3,1,16297,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,1,3,1,2,1,16302,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,1,3,1,3,1,16302,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,2,4,2,1,0,5724,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,2,5,3,1,0,5733,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,2,6,2,3,0,5762,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,3,7,3,2,0,5759,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,3,8,1,2,0,5741,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,3,9,1,3,0,5762,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,4,10,1,2,1,1255,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,4,10,1,3,1,1255,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,4,11,2,1,1,1260,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,4,11,2,3,1,1260,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,4,12,3,1,1,1257,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,4,12,3,2,1,1257,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,5,13,1,2,1,337,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,5,13,1,3,1,337,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,5,14,3,1,1,328,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,5,14,3,2,1,328,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,5,15,2,1,1,332,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,5,15,2,3,1,332,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,6,16,1,2,1,12939,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,6,16,1,3,1,12939,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,6,17,2,1,1,12948,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,6,17,2,3,1,12948,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,6,18,3,1,1,12947,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,6,18,3,2,1,12947,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,7,19,2,1,1,811,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,7,19,2,3,1,811,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,7,20,1,2,1,809,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,7,20,1,3,1,809,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,7,21,3,1,1,790,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-offline,offline,7,21,3,2,1,790,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-online,online,1,1,3,1,1,179,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-online,online,1,1,3,2,1,179,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-online,online,3,2,1,2,1,177,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-online,online,3,2,1,3,1,177,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-online,online,5,3,2,1,1,183,3
sign,signing_room_1768580888892-30117-6-9912295,signing_room_1768580888892-30117-6-9912295-online,online,5,3,2,3,1,183,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,1,1,1,2,1,16323,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,1,1,1,3,1,16323,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,1,2,3,1,1,16301,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,1,2,3,2,1,16301,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,1,3,2,1,1,16316,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,1,3,2,3,1,16316,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,2,4,2,1,0,5757,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,2,5,2,3,0,5737,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,2,6,3,1,0,5761,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,3,7,1,2,0,5756,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,3,8,3,2,0,5774,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,3,9,1,3,0,5756,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,4,10,2,1,1,1262,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,4,10,2,3,1,1262,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,4,11,3,1,1,1251,3
sign,signing_room_1768580889508-30117-7-238832423,signing_room_1768580889508-30117-7-238832423-offline,offline,4,11,3,2,1,1251,3
